system:index,EVI2,GNDVI,MSR,NLI,RDVI,estimateLAI,.geo
5_8663,1.627237067908801,0.6210989010989011,1.710463714167141,0.9998523784276068,34.803567424752025,1.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8715,1.5231055551653907,0.6021756021756022,1.511137271746313,0.9998461962136518,35.49697986787717,1.711,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8725,1.5915915915915915,0.6121562952243126,1.6386549603917524,0.9998710796115629,37.798856228490614,1.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8738,1.588269812835876,0.6348180890853451,1.6321006611620905,0.9998799217172648,39.21832096587057,1.786,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8804,1.5993312900529397,0.6356968215158925,1.653696528082647,0.9998938748471659,41.533182343785,1.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8805,1.5228022455003183,0.6194174757281553,1.5104316366949513,0.9998731710636427,39.09560988985257,1.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8875,1.6042884990253412,0.6114381833473507,1.6638874406206237,0.9998529141786918,35.205032701857895,1.776,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8908,1.5589932670727795,0.6104078762306611,1.576369763721871,0.9998684322173271,37.89040923445482,1.756,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8922,1.5840845709838511,0.6081603939500527,1.6240316630472849,0.9998729460893419,38.189127678961995,1.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8927,1.5420052466568557,0.6320687186828919,1.5450486689398943,0.9998645828845076,37.580632663218715,1.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8962,1.5755517826825127,0.6336336336336337,1.6076809620810595,0.9998648447742232,37.149731682780214,1.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8971,1.5313558654376427,0.6097773897861196,1.5259894768922222,0.9998300312442566,33.6693680942612,1.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8981,1.6073273464197726,0.6099230111206159,1.669979003435772,0.9998509395887514,34.92719094470635,1.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8998,1.475007438262422,0.6211812627291242,1.4282290452707085,0.9998579682196,37.522109486571175,1.716,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9007,1.5767462889006103,0.620817843866171,1.6100766272276374,0.9998503791952271,35.29101868747912,1.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9014,1.6130250831066786,0.6566466265865063,1.6811202503993454,0.999887818467519,40.1687810799796,1.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9099,1.5709704512483773,0.6167364016736402,1.5990853689797793,0.9998467683389098,34.95015128496871,1.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9135,1.6505232687597418,0.6482897384305835,1.7592359267790518,0.999871739030409,36.95838039935779,1.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9216,1.5627877002393666,0.6360532604984637,1.583426930942869,0.9998749384925559,38.808801179652725,1.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9232,1.4344689274365787,0.5938242280285035,1.3622111633047498,0.9998664693225761,39.1586435935729,1.756,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9252,1.5119325826782806,0.5962367698941592,1.4914487899956386,0.999841760854337,35.128865980021345,1.732,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9360,1.5401947240313139,0.6240381091975082,1.5417791799086145,0.9998603135533116,37.02564513700801,1.781,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9379,1.5876883856939341,0.6309719934102141,1.6311740579210878,0.9998541071638993,35.58635060686278,1.784,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9394,1.5298976733550562,0.620414673046252,1.5230764528581806,0.9998763174017851,39.49270437102171,1.768,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9397,1.5154538199230938,0.6106839336301093,1.4976477962488193,0.9998389059339429,34.774787390077876,1.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9482,1.5739340792258845,0.6092257001647446,1.604483314082341,0.999879270066824,39.332056984578315,1.793,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9492,1.5888104291146115,0.6010037641154329,1.6333975409526857,0.9998493314903736,35.001917755679365,1.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9507,1.5760500716386396,0.6258813770219825,1.6087459737497547,0.9998500737137574,35.26453159496238,1.752,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9530,1.5433018095167175,0.5941439609597398,1.5475608383639365,0.999842786203292,34.860870369734826,1.708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9531,1.5479823669040351,0.6308623298033282,1.5560386016907752,0.9998580237857484,36.62268748928802,1.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9584,1.5027871961381531,0.6265452179570592,1.4753688574416859,0.9998694485224005,38.79399264318445,1.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9589,1.569776620096298,0.6034334763948498,1.5968600868104763,0.9998412471440963,34.352356284313046,1.722,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9593,1.593085586942119,0.6292875989445911,1.6414770735222184,0.9998839582813631,39.81835527028451,1.76,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9612,1.453390116947205,0.598159509202454,1.3927546312304413,0.9998323901441721,34.76343958854106,1.739,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9619,1.5285027650007752,0.6368405712620228,1.5205041512504176,0.9998878927463309,41.502385473608626,1.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9650,1.5162575960855498,0.6045594037702762,1.4991466120249737,0.999825032477973,33.35791290344271,1.724,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9697,1.570974040060742,0.6094674556213018,1.599031913504953,0.9998548740455686,35.91338379742827,1.749,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9719,1.6414449597266292,0.6276223776223776,1.7400847644058444,0.9998569488811442,35.13680777565752,1.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9734,1.5707722266171729,0.6170780520346898,1.5984782347539974,0.9998778108399484,39.14384227525994,1.761,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9795,1.5508420379450012,0.6214088941361668,1.5613491667752226,0.9998520233916144,35.8347089983646,1.775,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9803,1.5608034744842563,0.6123907863383637,1.5798716450471006,0.9998519850383565,35.69814563409509,1.716,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9842,1.6382148736668813,0.6580392156862745,1.7331236094093794,0.999873357648963,37.3985123711644,1.743,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9908,1.5164518427359284,0.6002870470039469,1.4992996217820256,0.9998564321127985,36.8247293005076,1.723,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9921,1.5773552290406223,0.6175333046841427,1.6112909795176302,0.999844164643442,34.571627167442294,1.79,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7,1.5811823266793246,0.657192075796727,1.6182259047609022,0.9998989124929152,42.86470371193606,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23,1.6151846471442768,0.6029411764705882,1.6857466920984276,0.9998586908748593,35.75568645261063,1.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_47,1.5917827967323404,0.6267367630491927,1.63905858689806,0.9998674301722534,37.271846655195574,1.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_54,1.561340171401579,0.6229508196721312,1.5808042271190577,0.9998621419722677,36.98303543761167,1.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_57,1.595826007185995,0.615257048092869,1.6471105463513072,0.9998534907411946,35.395975933841335,1.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_117,1.588493061754443,0.6158940397350994,1.6328346286499238,0.999842348717471,34.22184493108321,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_125,1.6203063650942875,0.642792384406165,1.6958077971443708,0.9998987533395832,42.153910074164536,1.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_172,1.5940727436012572,0.6269284712482468,1.6434734360740066,0.9998766425673803,38.60376117781668,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_174,1.5774414577215574,0.6098360655737705,1.6114066026653997,0.9998506837440222,35.317489214339304,1.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_191,1.6519132919774169,0.6511539916761256,1.7621315373042301,0.9998798675182351,38.16504293762969,1.856,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_276,1.6217879916661404,0.6309483053748716,1.698963443569544,0.9998847424972918,39.482743612740094,1.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_289,1.599034911587538,0.6120448179271709,1.6532537292317062,0.9998765928532166,38.51871645949971,1.891,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_304,1.658856422777034,0.6275746111811685,1.777255373630334,0.9998660742988843,36.03093346609331,1.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_319,1.6551142750093666,0.6288577154308618,1.7691017547757046,0.9998716486058495,36.86854951587383,1.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_390,1.618502362777172,0.6396825396825396,1.6924195079923086,0.9998664680398281,36.731410429256606,1.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_401,1.6028894962905116,0.6182818451121456,1.6611053119862584,0.9998522981585957,35.15165520182581,1.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_475,1.5948114968271743,0.633087633087633,1.6450881323823932,0.9998566514121974,35.798917964434466,1.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_481,1.544071463465699,0.612952968388589,1.548900627709501,0.9998528600667248,36.02505341983877,1.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_487,1.679403056733616,0.6347381864623244,1.822552918769303,0.9998692576792804,36.11796831708565,1.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_489,1.6288618768540628,0.6180124223602484,1.7136612900605603,0.9998696855115384,37.018139172558385,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_505,1.6366027809094326,0.6284904896802914,1.7298080247247885,0.9998666144322196,36.46618497733279,1.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_510,1.6627368078705584,0.6538969616908851,1.7857369901899205,0.999862777796994,35.531649458019075,1.797,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_527,1.6559872663456046,0.6346911957950065,1.7711030918533168,0.9998604330194799,35.34111359450312,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_533,1.6415834283032782,0.6300036062026686,1.7401287648284947,0.9998821433696542,38.71057718028256,1.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_539,1.6668136519975305,0.6569517439082656,1.7947827841910737,0.9998523434491373,34.18750175244777,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_593,1.603304316930183,0.638194218902241,1.6616291369988698,0.9998880650983204,40.375048542667955,1.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_628,1.577528640568523,0.6299797434166104,1.6113615298437753,0.9998785122903351,39.15472494538984,1.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_641,1.6946226951506784,0.6396551724137931,1.8571122009391519,0.9998711937547214,36.120803038941226,1.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_647,1.5927267755827466,0.6184455187802157,1.6409011670940992,0.999868223432239,37.369795393031545,1.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_679,1.5535097813578826,0.6401889222842422,1.5663606325985684,0.9998410257675303,34.53851604960889,1.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_694,1.5290299891297396,0.6070796460176991,1.521615239755452,0.9998614468480808,37.323720937919546,1.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_698,1.599984670805549,0.6250521920668058,1.6553200631338512,0.9998542455729733,35.42782117279166,1.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_709,1.5260058881256133,0.6306107431935246,1.5162330121490284,0.9998574630126699,36.83692021015029,1.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_713,1.6061602229686271,0.6498422712933754,1.6675168712687463,0.9998656539840677,36.80903803150381,1.798,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_756,1.6352997285200674,0.6239653133622388,1.7270539240530505,0.9998694589876191,36.8826389286772,1.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_896,1.655432930894008,0.6395534290271132,1.7697728771588432,0.9998732082384366,37.089369669932495,1.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_965,1.633894820611446,0.6359066427289048,1.7240035682317696,0.9998816862446386,38.76647837063772,1.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1016,1.6000466599268992,0.6323404255319149,1.6554605228162016,0.9998521335712244,35.17286729294764,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1020,1.5171713324446137,0.5994378074490513,1.5005493901835358,0.9998594741088767,37.2122495309208,1.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1022,1.6216479449386403,0.6229852838121934,1.698706888108549,0.9998814356133862,38.93028638704931,1.856,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1085,1.6836924796621746,0.6542056074766355,1.831857601597961,0.9998993615319716,41.085735662383705,1.857,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1099,1.6460975113582423,0.6455882352941177,1.7496928575407855,0.9998818113213574,38.578551769983505,1.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1196,1.6923076923076925,0.657062543921293,1.8514968845781017,0.9998956919704758,40.18755124319559,1.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1223,1.6512116175312745,0.6311590802440169,1.7609431391363095,0.9998490502080194,34.05533764889827,1.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1242,1.6489189408049234,0.6427320490367776,1.7559284643119564,0.9998596440584687,35.354612960122424,1.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1245,1.6293847732898632,0.6598006644518273,1.7145407647375326,0.9998913521259969,40.534327719252296,1.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1250,1.5603555323181493,0.6005695977216091,1.5789314791138784,0.999866240377123,37.55943987320037,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1327,1.562382066571062,0.6253650396328744,1.5828729888851152,0.9998461131447833,34.989386145760584,1.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1333,1.5770991409042454,0.6335296155178386,1.6105610319879717,0.9998755509836328,38.69230769230769,1.836,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1334,1.5688441177982217,0.6674418604651163,1.5946857933470833,0.9998964240777549,42.54846160203038,1.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1364,1.601457899434692,0.6370757180156658,1.6579670299675213,0.9998871299352237,40.23771922215756,1.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1387,1.6151532719762303,0.6254416961130742,1.685617909161124,0.9998660501863746,36.72582427745794,1.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1392,1.5561866280399481,0.6093684650773735,1.5713194762217413,0.9998427905275621,34.69759068144452,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1393,1.6712605659683941,0.6192696192696193,1.8043093522998184,0.9998779735598635,37.53109112711748,1.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1495,1.6240492239193618,0.6374032963336697,1.7035734333117918,0.999887589036319,39.94123348462364,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1497,1.6888487698379375,0.6370931787784218,1.8439595156879864,0.9998653267768634,35.424720316478535,1.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1511,1.5915381573744565,0.618596642272923,1.638742686008426,0.9998472276054059,34.72215297150717,1.881,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1540,1.6202536205778515,0.6220839813374806,1.6959771295259218,0.9998680970098236,36.9302539636151,1.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1562,1.6301035953686775,0.6239067055393586,1.716152323362703,0.9998783309422543,38.29093949527525,1.877,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1584,1.6265812014294627,0.6512278520360585,1.708692779660631,0.9998973733531896,41.757433277558555,1.886,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1598,1.59683426443203,0.6187778227438284,1.6490647141300876,0.9998575101524017,35.87740492019232,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1619,1.5869440576623801,0.6156932679447169,1.6298346971532536,0.9998404193438555,34.03512281955706,1.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1639,1.7060307617484343,0.648578811369509,1.8831759542320496,0.9999057271667436,41.98646078347246,1.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1728,1.5930626057529613,0.6458255335080494,1.64154836748786,0.9998696062252885,37.56246422511378,1.877,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1777,1.6489610086388047,0.6355257645580227,1.7559627608695314,0.999865111725019,36.06382978723404,1.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1788,1.5415944540727902,0.617839292579777,1.5443753956219106,0.9998531783830693,36.09625871139647,1.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1815,1.6948194561074867,0.6605345366192295,1.8572403688869563,0.9998975874862394,40.50795264127875,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1826,1.7219447846980118,0.6518703241895262,1.9216574874934953,0.9998585247928008,33.990809568692754,1.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1839,1.617039039516578,0.6254842875591907,1.6895569291420074,0.9998535684280065,35.09694743049659,1.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1841,1.710483674957466,0.6309523809523809,1.8940535329410173,0.9998755080589504,36.45135084066143,1.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1855,1.5879977722082985,0.6231354642313547,1.631477783428035,0.9998916704570283,41.29563812266432,1.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1864,1.5636859173394053,0.6299694189602446,1.5852244738005448,0.9998596489066803,36.62065842416016,1.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1895,1.613345521023766,0.6282764098490866,1.6819736121260311,0.9998643756461489,36.52592872126251,1.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2020,1.6519132919774169,0.6492819349962207,1.7621315373042301,0.9998798675182351,38.16504293762969,1.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2057,1.5555412121603305,0.6275071633237822,1.5699515876355916,0.999866726794578,37.69538295367836,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2067,1.6119892633462571,0.6575387660838007,1.6790190102242382,0.9998890736604773,40.41297990489999,1.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2093,1.656540893910325,0.6378915202444614,1.7721089108511,0.9998786168850874,37.888039115898756,1.888,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2130,1.6405304425617009,0.6771561771561772,1.737661715162534,0.999907282970924,43.6671120740237,1.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2131,1.645214269345352,0.6386138613861386,1.7479684857143263,0.9998666483794102,36.33210408799763,1.795,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2171,1.6605527459220744,0.6313785224676314,1.7808006015461746,0.9998792618233513,37.919351550264665,1.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2198,1.6495218777166039,0.6433719837041679,1.7568097504180442,0.9998996397065465,41.80269269172824,1.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2210,1.649467782562769,0.6113744075829384,1.7571046436905804,0.9998593138519238,35.30434782608695,1.86,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2211,1.6439094502335607,0.6137667304015296,1.7451255500822336,0.9998742245720267,37.4327849501121,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2215,1.6970506663058922,0.6422413793103449,1.8624374905134216,0.9998932277091316,39.62813992208328,1.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2284,1.612615186799057,0.6194519490544191,1.6804722544449728,0.9998673298960267,36.94186318027456,1.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2353,1.5714110504691237,0.6317395727365208,1.5996974759175606,0.9998770121979026,39.00695272138359,1.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2363,1.6847931637211109,0.6623558196434813,1.8343930185815418,0.9998953172135988,40.262433795888285,1.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2378,1.5604486557451906,0.6342857142857142,1.578984837236868,0.9998831850281239,40.1910710040159,1.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2452,1.536422244984033,0.6160535117056856,1.5348632931370514,0.9998711762295475,38.60756936932769,1.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2455,1.6368084034822648,0.6319875776397516,1.730183273925005,0.9998723602446519,37.27505238361634,1.878,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2468,1.5303765303765304,0.613344739093242,1.5242071273216906,0.999833581274745,34.03844809433803,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2488,1.649252058938876,0.652147426134633,1.7562000390868193,0.9999029271541708,42.51013334429977,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2553,1.5417267339420149,0.615612063867534,1.5443925894580615,0.9998869276280551,41.13212390570529,1.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2572,1.6007459787085243,0.6161616161616161,1.656844656620286,0.9998524414431227,35.19953549793055,1.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2576,1.573465835719499,0.6478696741854637,1.6035265536314236,0.9998878173064357,40.810882915556355,1.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2584,1.6046599022923713,0.6215334420880914,1.6645825188948455,0.9998583147961858,35.86462888332001,1.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2592,1.5054535954542487,0.6317154501667284,1.4800883026269076,0.9998523456217796,36.44525003344057,1.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2612,1.6291669802091955,0.6233292831105711,1.714340998994697,0.9998645515461043,36.30460858581758,1.855,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2621,1.6316526610644257,0.6272648835202761,1.7195732075773489,0.9998566308646761,35.24890476665834,1.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2623,1.531235926140385,0.601418439716312,1.525575394528211,0.9998611470119739,37.25463885727402,1.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2661,1.638191714544905,0.6525759577278731,1.7328843218142091,0.9998929770416586,40.68452439445101,1.873,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2709,1.5218837618210328,0.6685839496028485,1.5086626775539325,0.9998956739163236,43.12129279545402,1.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2727,1.6285793910680693,0.6437523737181922,1.713032292046498,0.9998744445559544,37.718174660976096,1.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2777,1.5141231138725004,0.6326048434731246,1.4950401249729883,0.9998837717633446,40.96102398969402,1.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2822,1.5858271406574278,0.618699780861943,1.6274373049184747,0.9998692724482318,37.622615201706644,1.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2862,1.6012355520127541,0.6264118158123371,1.6578470504143437,0.9998487723021621,34.762709219356545,1.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2870,1.5596653900423303,0.6032269893656033,1.5776688886852883,0.9998623121308663,37.0290788961408,1.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2907,1.611106843843613,0.6331658291457286,1.6775208023578123,0.9998569464590568,35.59753528619425,1.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2954,1.5908555267499411,0.6115843270868825,1.6374006811520272,0.9998480419761694,34.82462001178017,1.854,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2957,1.524157108098714,0.6,1.5129965211180687,0.9998480448203314,35.69940321943344,1.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2962,1.6422341807385417,0.6542876434841324,1.7414115749578507,0.9998913844912379,40.31296871585965,1.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2997,1.603212257913977,0.6216216216216216,1.6617420702818835,0.9998529838979393,35.228931152413466,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3030,1.5496024233244985,0.622847543049139,1.5591312085105915,0.9998419467446253,34.68874364672286,1.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3065,1.6762884118106922,0.6587585310367241,1.815220388976557,0.9999011212299782,41.596949328749986,1.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3076,1.5089464189946857,0.6572230014025245,1.4859437479540103,0.999890449813524,42.264623129733074,1.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3096,1.6488031439799928,0.642967542503864,1.7555139525789272,0.9998761104705236,37.63430369530027,1.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3163,1.6593780369290574,0.649614576033637,1.7781347675887227,0.9998899239049368,39.73587581773721,1.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3200,1.608884073672806,0.6193825713169206,1.6729810299003052,0.9998649112583423,36.66635619400025,1.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3228,1.5524688911785687,0.6111595466434177,1.5644711843801276,0.9998354504689808,33.96105442227894,1.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3299,1.580856264290783,0.6161790017211703,1.61801730294896,0.9998446341218624,34.576675207449995,1.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3330,1.5689041837444901,0.6193712829226848,1.5951844505074158,0.9998442109933641,34.689308210991314,1.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3393,1.5864822079977974,0.6216622790522753,1.6287366566958377,0.9998657674231304,37.118322350732676,1.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3399,1.6905095494432565,0.6557182429758607,1.8475475644461052,0.9998821035469011,37.832531312772545,1.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3419,1.5759125177278492,0.6097560975609756,1.6084715277994135,0.9998515567791494,35.442233499819764,1.879,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3491,1.6105107014197921,0.6036308623298033,1.6762216205243845,0.9998682892013164,37.10875371996487,1.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3525,1.5455800127397552,0.6258369436786136,1.5516741581682647,0.9998511881359858,35.80248795317341,1.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3576,1.6248678969189498,0.6274165202108963,1.7055790697680226,0.9998524848862603,34.851575345140496,1.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3657,1.5987549518958686,0.625385632437197,1.6529545678226942,0.9998459094547488,34.47285842095635,1.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3701,1.5993462526266635,0.6148335440370839,1.6540756671690473,0.9998518247348098,35.14618205930085,1.874,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3747,1.4921749264665074,0.638906547997457,1.4571265181091746,0.9998715115343976,39.23902180160402,1.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3751,1.6743941401075355,0.6454849498327759,1.8113367741754678,0.9998714265686927,36.50841933037784,1.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3802,1.5155000353882087,0.6037735849056604,1.4977053689520192,0.9998428612515309,35.20936835235564,1.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
