system:index,B8,GVI,MSR,NDGI,errorLAI,estimateLAI,.geo
3_18153,3160.0,50721.3113964687,265.47933494936564,0.16666666666666669,860.0,2387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18184,1778.0,50367.27195467422,266.7565095139552,0.1747088186356073,636.0,2155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18201,3629.0,55829.76923076923,255.17156321708504,0.08063175394846218,768.0,2291.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18247,1535.0,45683.52380952381,252.96022979854095,0.1707317073170731,534.0,2114.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18250,3171.0,48044.454545454544,244.06492646198512,0.11111111111111113,849.0,2238.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18263,3580.0,56644.56962025316,259.63708255839975,0.09059534081104408,762.0,2263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18310,2898.0,59141.85714285714,298.0726407487727,0.20393120393120398,842.0,2373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18357,2644.0,67276.35368956743,354.6784742340937,0.3056478405315615,846.0,2421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18362,2939.0,70142.19809069212,339.1597586683687,0.24517087667161963,824.0,2280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18406,1721.0,55159.256410256414,279.9714471764709,0.17735849056603772,602.0,2124.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18410,2564.0,62535.58536585366,344.33435096075857,0.31200000000000006,847.0,2333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18411,2541.0,51125.76056338028,251.99216941118024,0.11185682326621925,816.0,2174.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18412,2861.0,54702.63288718929,294.7910660247553,0.23058823529411765,849.0,2264.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18522,3257.0,61919.15209125475,298.1287715650602,0.18202247191011237,791.0,2205.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18585,2595.0,71290.20879120879,379.75197575207164,0.3406998158379374,846.0,2458.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18599,3413.0,61716.90235081374,306.47835092586377,0.2100656455142232,770.0,2234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18648,2544.0,67123.0105540897,347.0558247506528,0.2869269949066214,789.0,2325.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18652,3523.0,57943.07894736842,293.93669544664607,0.20039486673247778,788.0,2139.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18659,2272.0,57958.183673469386,286.95782335126285,0.17717717717717715,782.0,2388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18679,2975.0,46194.65217391305,247.9561541048276,0.14590747330960852,843.0,2312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18695,3419.0,62162.63636363636,313.34857865391103,0.22767857142857145,803.0,2279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18715,3016.0,53952.48837209302,272.22786341538205,0.16095534787123572,858.0,2427.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18763,3324.0,62480.2030075188,293.21505739849556,0.16157205240174677,787.0,2158.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18771,2326.0,68210.14369501466,339.1784723271387,0.25830258302583026,743.0,2325.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18774,2131.0,57906.608695652176,295.13421492800995,0.20458265139116202,716.0,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18793,3137.0,63629.831643002035,345.02431190232994,0.3059602649006622,852.0,2398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18813,3093.0,69976.37556561086,340.6386704283862,0.2503536067892504,823.0,2165.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18821,2518.0,66612.75661375662,366.9352444194787,0.34042553191489366,847.0,2449.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18869,3023.0,47831.278481012654,253.97206256406218,0.15223336371923432,846.0,2300.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18886,2487.0,63442.87755102041,363.6843188381111,0.35405872193436955,826.0,2405.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18907,3223.0,56842.03350970017,266.0305408272868,0.11285574092247305,822.0,2294.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18955,3626.0,64864.83184257603,327.0189615999957,0.24776785714285712,811.0,2322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18967,3013.0,63833.745762711864,289.5129241593934,0.13872135102533167,801.0,2247.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19021,2753.0,56528.77412731006,290.49465827433124,0.20098643649815046,823.0,2166.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19028,3554.0,65935.92022263451,311.0414443847141,0.19247787610619474,793.0,2259.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19052,3352.0,56429.97643097643,263.25997300638124,0.10614525139664806,843.0,2125.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19083,3232.0,55058.62521294719,304.631157809994,0.25830653804930337,852.0,2240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19092,3123.0,58812.5593220339,296.019088583631,0.2,818.0,2188.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19105,3103.0,62308.23694779117,278.5732624340355,0.11284916201117316,796.0,2285.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19106,3386.0,62241.64705882353,270.604608173035,0.08474576271186435,769.0,2256.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19128,2820.0,61571.052401746725,305.0844779488108,0.2068511198945982,822.0,2366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19133,1670.0,64727.682170542634,345.6177792498336,0.29974811083123426,564.0,2393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19139,3544.0,59164.2754590985,332.8360988277079,0.3064340239912759,856.0,2345.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19146,3474.0,65546.16981132075,337.6051761957201,0.27250900360144054,815.0,2420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19203,1971.0,60459.122699386506,316.11389829175874,0.2490421455938697,680.0,2174.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19242,3129.0,51378.31034482759,262.6917392208814,0.15014164305949013,834.0,2223.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19258,3733.0,59252.968253968254,355.33241378752825,0.3636363636363637,855.0,2388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19321,1578.0,55956.44680851064,290.2708527769632,0.20512820512820518,516.0,2179.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19334,3954.0,44626.539503386004,263.7760997120462,0.2220689655172414,779.0,2252.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19341,3604.0,64819.14388489209,314.5281462084227,0.21132897603485834,791.0,2374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19359,3149.0,57885.029411764706,327.9575328507374,0.3029940119760479,857.0,2344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19372,3559.0,59914.82491582492,318.33849965811646,0.2598091198303288,772.0,2127.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19380,1960.0,49245.23115577889,255.03093458580923,0.14203730272596848,676.0,2202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19388,3124.0,62106.355864811136,304.8315453509277,0.2019115890083632,790.0,2133.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19394,3219.0,58847.26325411335,263.8220514878781,0.08747514910536774,780.0,2269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19436,3732.0,56458.90922844175,269.24668009387506,0.12798634812286694,791.0,2396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19437,2434.0,49774.05112474438,257.5887311313698,0.1465416178194607,794.0,2344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19439,3630.0,51930.330472103,255.67141988512066,0.1184,797.0,2336.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19476,2507.0,74834.82089552238,365.1477449377432,0.2835249042145594,815.0,2454.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19477,2024.0,67241.52491694353,373.90739597339973,0.35280898876404493,696.0,2306.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19491,3702.0,65753.88454706926,328.4890739514324,0.24557522123893807,798.0,2211.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19505,3617.0,51158.83026874116,248.29453729077989,0.09697439875872767,756.0,2175.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19513,3751.0,67706.58122743682,320.4550253664318,0.20828789531079606,768.0,2395.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19515,3739.0,62945.12794612795,327.7302599625245,0.2638297872340426,772.0,2189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19522,3398.0,70350.966873706,322.8464809286594,0.1970260223048328,833.0,2426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19546,3567.0,73093.26229508196,349.7135583350036,0.2544987146529563,810.0,2320.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19554,3685.0,63974.694444444445,324.8772244540379,0.24810400866738894,819.0,2414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19562,3881.0,62595.77419354839,333.4314285521895,0.28231644260599786,815.0,2368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19577,3949.0,62981.45614035087,294.9070387972481,0.16326530612244902,720.0,2214.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19606,2966.0,58731.67326732673,346.2306232046029,0.3448735019973369,845.0,2193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19612,3704.0,62566.56756756757,348.0588850941312,0.32142857142857145,808.0,2359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19613,3505.0,58709.21775544388,325.3969276927937,0.28941684665226786,775.0,2168.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19661,3044.0,45567.8622754491,231.31795282688282,0.0844155844155844,854.0,2224.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19662,2760.0,69520.41057934509,319.91287700381497,0.193984962406015,835.0,2354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19679,3358.0,69093.65020576133,336.38777167315396,0.24455825864276567,861.0,2395.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19718,2500.0,72885.2973760933,380.24642583151166,0.33203883495145625,814.0,2382.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19726,3693.0,64449.261780104716,354.02247200902553,0.3233256351039261,801.0,2323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19733,3931.0,62895.0,320.20998275018275,0.24254473161033796,786.0,2437.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19782,3642.0,62792.10344827586,346.2693860536316,0.31519274376417233,796.0,2277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19802,3632.0,59055.91056910569,283.73044897135355,0.1571025399811853,824.0,2347.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19861,3515.0,62766.857142857145,304.7516026993015,0.19658119658119658,794.0,2352.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19862,3526.0,60479.2744425386,283.7059382316565,0.14538310412573674,743.0,2179.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19868,3552.0,65655.19223659889,329.0864359750699,0.2479815455594003,829.0,2394.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19876,3583.0,69843.05458089669,346.9185210610342,0.26823238566131025,782.0,2285.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19892,3404.0,72734.04273504273,340.43131441880575,0.23157894736842108,791.0,2327.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19900,3558.0,61028.15951972556,322.96875190732425,0.26464208242950105,780.0,2231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19908,3544.0,65507.3179297597,323.2887675325411,0.2323462414578588,817.0,2411.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19913,3873.0,64015.52892561984,303.7584253826736,0.18395303326810172,757.0,2341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19930,3088.0,52161.16216216216,261.24998699578094,0.1373679154658982,826.0,2278.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19949,3535.0,60118.04761904762,313.67381181651774,0.2444444444444444,792.0,2213.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19957,3372.0,67846.08249496981,323.10913126902585,0.21515892420537902,830.0,2363.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19963,3180.0,69583.24507658643,349.39966150086786,0.276536312849162,841.0,2319.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19990,3211.0,61987.41698841699,301.4590575292489,0.19217491369390102,813.0,2347.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20006,3545.0,60701.05479452055,289.8714582948913,0.16450648055832504,785.0,2412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20017,2987.0,52587.028169014084,288.6627252202507,0.22943722943722944,846.0,2269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20053,3868.0,69317.99641577061,330.4911215045791,0.22637362637362637,787.0,2441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20096,3347.0,69728.16666666667,321.9054238822657,0.19850187265917607,779.0,2237.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20119,3273.0,64939.47619047619,335.5302291855954,0.2711223203026482,815.0,2309.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20155,3369.0,67785.72032193159,345.87379343419497,0.27927927927927926,785.0,2200.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20157,3541.0,59213.04682274248,299.55221285670353,0.20808080808080806,781.0,2161.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20169,3508.0,57696.36842105263,297.0102793231778,0.21236291126620138,846.0,2251.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20170,3060.0,65523.62526766596,330.77091862615566,0.2536912751677852,842.0,2392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20177,3371.0,70228.16666666667,326.13280638889313,0.20754716981132076,812.0,2364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20178,3133.0,66943.44444444444,326.5584231063906,0.23157894736842108,796.0,2198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20204,2497.0,67485.4864864865,327.778402720188,0.23128119800332778,777.0,2133.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20205,2561.0,69215.21621621621,318.42428290591835,0.19162640901771333,767.0,2214.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20228,3489.0,57573.25742574257,275.0055059257152,0.13909774436090228,828.0,2307.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20266,3648.0,43792.51740696278,240.594701928664,0.14266117969821673,829.0,2405.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20294,3496.0,76665.66666666666,334.8186914815599,0.1906005221932115,787.0,2249.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20308,3226.0,56794.77464788732,264.39909800658216,0.1072124756335283,822.0,2302.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20310,2692.0,61460.18721461188,303.15224981132735,0.20164609053497942,848.0,2270.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20328,2874.0,65465.97038724373,316.5564599613081,0.21270718232044197,832.0,2371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20333,3567.0,51619.839363241685,251.60715680843407,0.10559999999999997,790.0,2311.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20393,3089.0,67740.22807017544,334.15261110018633,0.24760601915184682,843.0,2315.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20397,2720.0,63848.765258215964,319.98333762097843,0.23478260869565215,828.0,2374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20401,3730.0,53208.70042796006,262.7983173540081,0.13338722716248985,779.0,2357.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20404,3170.0,55129.434782608696,275.3793446852979,0.1616161616161616,817.0,2179.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20407,3306.0,63698.42196531792,281.2457273412826,0.11134903640256957,789.0,2185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20443,3000.0,59404.9405940594,289.2923748935688,0.17305458768873405,812.0,2123.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20451,3627.0,72976.86720321931,373.21732995494745,0.3148148148148148,830.0,2456.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20472,3103.0,68649.44247787612,352.013418860505,0.289586305278174,818.0,2228.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20500,3592.0,68029.30303030302,346.18426339867113,0.27845036319612587,821.0,2302.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20510,3927.0,59229.769230769234,337.85773032868644,0.31940298507462683,757.0,2381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20512,3410.0,55627.05872756933,261.73244961551984,0.10749774164408313,821.0,2277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20553,3941.0,61194.65217391305,336.4933097174613,0.301010101010101,730.0,2258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20554,3044.0,62504.133470225875,349.3454516386234,0.32517006802721093,832.0,2299.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20570,3392.0,56438.26788685524,287.33531677885173,0.19127849355797816,847.0,2324.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20575,2263.0,57001.51889168766,278.8294092297952,0.15743440233236153,735.0,2186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20584,3049.0,61844.84178498986,310.116779993704,0.22029702970297027,814.0,2149.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20587,3119.0,56605.17059891107,308.7890100846555,0.2579908675799087,808.0,2182.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20588,3386.0,66391.1568627451,354.4480040485381,0.31105398457583544,839.0,2378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20597,3541.0,51768.005847953216,266.1911844209274,0.15932203389830513,810.0,2279.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20606,3768.0,65988.49211908932,310.2294221524816,0.18958333333333333,805.0,2312.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20652,3386.0,59402.508771929824,284.9850338978013,0.1585365853658537,793.0,2148.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20668,4047.0,61785.25954198473,348.13835418275914,0.3272543059777102,725.0,2177.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20671,3144.0,67903.96760259179,322.19007912144355,0.21204188481675398,823.0,2310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20707,2406.0,64676.41935483871,307.3809563336378,0.19039999999999996,785.0,2153.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20720,3428.0,46386.009472259815,250.25834327332637,0.15288611544461775,855.0,2440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20759,2933.0,78631.70777479892,383.87830951004906,0.30647985989492116,840.0,2335.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20767,3163.0,48886.17156105101,255.9696537001125,0.14920071047957367,813.0,2246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20769,3432.0,71499.0,327.5186879035754,0.20300751879699244,785.0,2366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20834,2968.0,72922.83292383292,316.73004414499576,0.16119828815977177,830.0,2318.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20860,3393.0,67723.5508982036,363.0591469802675,0.32364597093791275,835.0,2402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20936,3190.0,71363.65324384788,324.5457977691967,0.19518716577540107,844.0,2160.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20995,3571.0,58348.67320261438,282.27935154408266,0.15799432355723747,804.0,2126.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21000,3279.0,67607.2474226804,338.19409130901346,0.25974025974025977,835.0,2362.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21118,3383.0,73863.6288209607,302.61132474310233,0.11030303030303026,815.0,2352.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21156,3482.0,61846.24689165186,319.49003776527076,0.24833702882483374,792.0,2261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21177,3558.0,65403.41176470589,275.0225295711115,0.07616221562809099,789.0,2311.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21216,2143.0,54115.16161616161,302.92546726981016,0.26114649681528673,755.0,2155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21219,3315.0,67652.0612244898,327.60379794831744,0.22961104140526975,823.0,2374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21221,3612.0,54892.6170212766,304.1111002653863,0.25812619502868067,806.0,2184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21227,2669.0,68085.73469387756,375.78652458173576,0.35172413793103446,843.0,2290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21240,2846.0,67599.95011876484,346.2653457213706,0.2815829528158295,843.0,2311.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21268,3446.0,70758.75359342915,318.7736588250168,0.1820388349514563,779.0,2176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21273,2616.0,54048.586776859505,292.34728834428887,0.22842639593908629,848.0,2325.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21299,3493.0,70422.3870967742,345.45975850186176,0.2604828462515883,817.0,2441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21315,3683.0,56573.50076804915,281.03977784188027,0.16876122082585282,813.0,2280.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21339,2352.0,52265.66666666667,267.19135986192236,0.1583011583011583,767.0,2224.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21343,1942.0,58142.7125748503,296.107265600704,0.20577617328519857,720.0,2315.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21347,2529.0,63701.77078085642,320.28568252556533,0.23676012461059184,829.0,2383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21348,2557.0,70439.77134986226,339.1490224387884,0.2431506849315068,796.0,2295.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21356,2958.0,61881.84518828452,329.9917756615042,0.27807486631016043,835.0,2255.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21361,3037.0,60018.7628458498,303.28845429071765,0.21342925659472417,847.0,2207.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21364,3482.0,66960.53846153847,322.36444542429916,0.21922626025791317,778.0,2182.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21390,2235.0,63134.59322033898,335.82603321261587,0.28493647912885667,790.0,2322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21402,2872.0,57785.720321931585,299.0522420552502,0.21813725490196081,840.0,2288.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21415,3449.0,67100.1673151751,281.8837249757371,0.08783068783068784,818.0,2351.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21429,3220.0,60073.62686567164,332.79437550849667,0.29939393939393943,812.0,2218.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21435,3409.0,74107.69565217392,380.685421104554,0.3256484149855907,848.0,2455.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21448,1715.0,49565.473988439306,267.43774609657964,0.18493150684931503,604.0,2224.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21452,2664.0,70289.23746701847,363.9657518178932,0.30915371329879104,838.0,2305.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21487,3229.0,50689.73783359497,251.365534332904,0.11363636363636367,811.0,2246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21501,3149.0,64793.23868312757,333.165627596057,0.265625,815.0,2172.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21514,3461.0,59671.41379310344,314.36331902823724,0.25000000000000006,795.0,2212.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21556,2286.0,59530.25000000001,303.8390218923632,0.219047619047619,786.0,2277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21559,3754.0,65285.95652173913,320.14150795539985,0.22470713525026623,771.0,2174.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21560,3656.0,63803.537521815015,312.91794213381786,0.21398305084745758,781.0,2234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21561,3647.0,64547.67256637168,335.542522670193,0.273957158962796,857.0,2413.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21566,3384.0,54579.645161290326,289.4978957435345,0.21449559255631737,786.0,2138.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21609,3615.0,66696.41697416974,314.13994798055484,0.19646799116997787,824.0,2302.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21615,2961.0,62467.35443037975,328.33499428627147,0.2690763052208835,817.0,2112.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21616,3193.0,71751.80898876405,357.0962604201664,0.2824207492795389,838.0,2335.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21651,3079.0,46022.91629297459,243.27554653640408,0.12911392405063293,816.0,2141.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21652,1777.0,63237.434163701066,311.46977875846267,0.2138228941684665,642.0,2178.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21660,2783.0,65022.364485981314,317.1194744117373,0.2176386913229018,825.0,2437.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21662,1439.0,66312.36405529953,342.4396885511794,0.28023598820059,491.0,2134.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21676,3066.0,60591.88537549407,347.117466885803,0.33333333333333337,821.0,2246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21681,3794.0,54667.5878962536,298.48734763725673,0.242614145031334,723.0,2176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21682,3562.0,58777.877887788774,302.7758923056831,0.22177419354838707,804.0,2353.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21742,3132.0,60579.27079303675,308.0110109333465,0.22366863905325443,855.0,2233.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21759,3399.0,77073.8299319728,369.9600194527554,0.2819767441860465,823.0,2400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21796,3670.0,57342.75,287.8063207568195,0.18518518518518523,746.0,2167.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21797,2828.0,55125.70565302145,279.2776401277054,0.17525773195876293,861.0,2255.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21805,3091.0,46340.82908545728,231.66520974324598,0.0775444264943457,795.0,2230.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21848,3420.0,52372.66003062787,274.6809750418044,0.1840435176790571,795.0,2216.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21880,3118.0,62359.0,306.85067236269623,0.20627261761158025,823.0,2165.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
